word_en,class_en,word_ru,class_ru
,,кабаний,млекопитающее
,,кабанья,млекопитающее
,,кабанье,млекопитающее
,,кабаньи,млекопитающее
,,кабаньего,млекопитающее
,,кабаньей,млекопитающее
,,песца,млекопитающее
,,песцу,млекопитающее
,,песцом,млекопитающее
,,песце,млекопитающее
,,песцы,млекопитающее
,,песцов,млекопитающее
,,песцам,млекопитающее
,,песцами,млекопитающее
,,песцах,млекопитающее
,,песцовый,млекопитающее
,,соболиный,млекопитающее
,,соболиная,млекопитающее
,,соболиное,млекопитающее
,,соболиные,млекопитающее
,,полярный,климат
,,ежовый,млекопитающее
,,ежиный,млекопитающее
,,козленок,млекопитающее
,,ягнёнок,млекопитающее
,,ягнята,млекопитающее
,,куриный,птица
,,куриная,птица
,,куриное,птица
,,куриные,птица
,,цыплёнок,птица
,,цыплята,птица
,,совёнок,птица
,,совята,птица
,,дельфиний,млекопитающее
,,дельфинья,млекопитающее
,,ламы,млекопитающее
,,лама,млекопитающее
,,ламу,млекопитающее
,,ламой,млекопитающее
,,альпака,млекопитающее
,,альпаки,млекопитающее
,,викунья,млекопитающее
,,гуанако,млекопитающее
,,змеиный,рептилия
,,змеиная,рептилия
,,змеиное,рептилия
,,змеиные,рептилия
,,оленьи рога,млекопитающее
,,моржовый,млекопитающее
,,моржовые,млекопитающее
,,тюлений,млекопитающее
,,тюленья,млекопитающее
,,китовый,млекопитающее
,,китовая,млекопитающее
,,китовые,млекопитающее
,,рыбий,рыба
,,рыбья,рыба
,,рыбье,рыба
,,рыбьи,рыба
,,пчелиный,насекомое
,,пчелиная,насекомое
,,пчелиное,насекомое
,,пчелиные,насекомое
,,осиный,насекомое
,,осиное,насекомое
,,муравьиный,насекомое
,,муравьиная,насекомое
,,комариный,насекомое
,,дубовый,дерево
,,дубовая,дерево
,,дубовое,дерево
,,дубовые,дерево
,,сосновый,дерево
,,сосновая,дерево
,,сосновое,дерево
,,сосновые,дерево
,,еловый,дерево
,,еловая,дерево
,,еловое,дерево
,,еловые,дерево
,,берёзовый,дерево
,,берёзовая,дерево
,,берёзовое,дерево
,,берёзовые,дерево
,,ивовый,дерево
,,ивовая,дерево
,,ивовое,дерево
,,ивовые,дерево
,,кленовый,дерево
,,кленовая,дерево
,,кленовое,дерево
,,кленовые,дерево
,,кедровый,дерево
,,кедровая,дерево
,,кедровое,дерево
,,кедровые,дерево
,,пальмовый,дерево
,,пальмовая,дерево
,,пальмовое,дерево
,,пальмовые,дерево
,,бамбуковый,дерево
,,бамбуковая,дерево
,,бамбуковое,дерево
,,бамбуковые,дерево
,,медведица,млекопитающее
,,медведицы,млекопитающее
,,медведице,млекопитающее
,,медведицу,млекопитающее
,,медведицей,млекопитающее
,,медведиц,млекопитающее
,,медведицам,млекопитающее
,,медведицами,млекопитающее
,,медведицах,млекопитающее
,,волчица,млекопитающее
,,волчицы,млекопитающее
,,волчице,млекопитающее
,,волчицу,млекопитающее
,,волчицей,млекопитающее
,,волчиц,млекопитающее
,,волчицам,млекопитающее
,,волчицами,млекопитающее
,,волчицах,млекопитающее
,,львица,млекопитающее
,,львицы,млекопитающее
,,львице,млекопитающее
,,львицу,млекопитающее
,,львицей,млекопитающее
,,львиц,млекопитающее
,,львицам,млекопитающее
,,львицами,млекопитающее
,,львицах,млекопитающее
,,тигрица,млекопитающее
,,тигрицы,млекопитающее
,,тигрице,млекопитающее
,,тигрицу,млекопитающее
,,тигрицей,млекопитающее
,,тигриц,млекопитающее
,,тигрицам,млекопитающее
,,тигрицами,млекопитающее
,,тигрицах,млекопитающее
,,ослица,млекопитающее
,,ослицы,млекопитающее
,,ослице,млекопитающее
,,ослицу,млекопитающее
,,ослицей,млекопитающее
,,ослиц,млекопитающее
,,ослицам,млекопитающее
,,ослицами,млекопитающее
,,ослицах,млекопитающее
,,слониха,млекопитающее
,,слонихи,млекопитающее
,,слонихе,млекопитающее
,,слониху,млекопитающее
,,слонихой,млекопитающее
,,слонихою,млекопитающее
,,слоних,млекопитающее
,,слонихам,млекопитающее
,,слонихами,млекопитающее
,,слонихах,млекопитающее
,,медведиха,млекопитающее
,,медведихи,млекопитающее
,,медведихе,млекопитающее
,,медведиху,млекопитающее
,,медведихой,млекопитающее
,,медведихою,млекопитающее
,,медведих,млекопитающее
,,медведихам,млекопитающее
,,медведихами,млекопитающее
,,медведихах,млекопитающее
,,оленуха,млекопитающее
,,оленухи,млекопитающее
,,оленухе,млекопитающее
,,оленуху,млекопитающее
,,оленухой,млекопитающее
,,оленухою,млекопитающее
,,оленух,млекопитающее
,,оленухам,млекопитающее
,,оленухами,млекопитающее
,,оленухах,млекопитающее
,,оленица,млекопитающее
,,оленицы,млекопитающее
,,оленице,млекопитающее
,,оленицу,млекопитающее
,,оленицей,млекопитающее
,,олениц,млекопитающее
,,оленицам,млекопитающее
,,оленицами,млекопитающее
,,оленицах,млекопитающее
,,лосиха,млекопитающее
,,лосихи,млекопитающее
,,лосихе,млекопитающее
,,лосиху,млекопитающее
,,лосихой,млекопитающее
,,лосихою,млекопитающее
,,лосих,млекопитающее
,,лосихам,млекопитающее
,,лосихами,млекопитающее
,,лосихах,млекопитающее
,,лошадиха,млекопитающее
,,лошадихи,млекопитающее
,,лошадихе,млекопитающее
,,лошадиху,млекопитающее
,,лошадихой,млекопитающее
,,лошадихою,млекопитающее
,,лошадих,млекопитающее
,,лошадихам,млекопитающее
,,лошадихами,млекопитающее
,,лошадихах,млекопитающее
,,барануха,млекопитающее
,,баранухи,млекопитающее
,,баранухе,млекопитающее
,,барануху,млекопитающее
,,баранухой,млекопитающее
,,баранухою,млекопитающее
,,баранух,млекопитающее
,,баранухам,млекопитающее
,,баранухами,млекопитающее
,,баранухах,млекопитающее
,,козлица,млекопитающее
,,козлицы,млекопитающее
,,козлице,млекопитающее
,,козлицу,млекопитающее
,,козлицей,млекопитающее
,,козлиц,млекопитающее
,,козлицам,млекопитающее
,,козлицами,млекопитающее
,,козлицах,млекопитающее
,,крольчиха,млекопитающее
,,крольчихи,млекопитающее
,,крольчихе,млекопитающее
,,крольчиху,млекопитающее
,,крольчихой,млекопитающее
,,крольчихою,млекопитающее
,,крольчих,млекопитающее
,,крольчихам,млекопитающее
,,крольчихами,млекопитающее
,,крольчихах,млекопитающее
,,зайчиха,млекопитающее
,,зайчихи,млекопитающее
,,зайчихе,млекопитающее
,,зайчиху,млекопитающее
,,зайчихой,млекопитающее
,,зайчихою,млекопитающее
,,зайчих,млекопитающее
,,зайчихам,млекопитающее
,,зайчихами,млекопитающее
,,зайчихах,млекопитающее
,,лисице,млекопитающее
,,лисицу,млекопитающее
,,лисицей,млекопитающее
,,лисиц,млекопитающее
,,лисицам,млекопитающее
,,лисицами,млекопитающее
,,лисицах,млекопитающее
,,волчиха,млекопитающее
,,волчихи,млекопитающее
,,волчихе,млекопитающее
,,волчиху,млекопитающее
,,волчихой,млекопитающее
,,волчихою,млекопитающее
,,волчих,млекопитающее
,,волчихам,млекопитающее
,,волчихами,млекопитающее
,,волчихах,млекопитающее
